Time (s),FORCE_COEFFICIENT_CD,FORCE_COEFFICIENT_CL,FORCE_COEFFICIENT_CLF,FORCE_COEFFICIENT_CLR,FORCE_COEFFICIENT_CM
"                 985",3.552741362257e-02,1.891604734381e-01,8.035961122350e-02,1.088008622146e-01,-1.422062549554e-02
"                 986",3.534664213734e-02,1.888233608908e-01,8.026299655060e-02,1.085603643402e-01,-1.414868389479e-02
"                 987",3.518279846855e-02,1.885681363939e-01,8.019789798246e-02,1.083702384114e-01,-1.408617021449e-02
"                 988",3.504860016947e-02,1.883795926298e-01,8.015555656368e-02,1.082240360661e-01,-1.403423975123e-02
"                 989",3.492963863390e-02,1.882011694453e-01,8.011307209747e-02,1.080880973479e-01,-1.398751262520e-02
"                 990",3.482644290769e-02,1.880042235644e-01,8.005905680977e-02,1.079451667546e-01,-1.394305497244e-02
"                 991",3.472216604732e-02,1.878260274604e-01,8.001095068207e-02,1.078150767783e-01,-1.390206304813e-02
"                 992",3.463329257793e-02,1.877051548809e-01,7.998664441646e-02,1.077185104644e-01,-1.386593302397e-02
"                 993",3.456739922626e-02,1.876546334662e-01,7.999099933382e-02,1.076636341324e-01,-1.383631739927e-02
"                 994",3.452038111439e-02,1.876560431385e-01,8.001484533596e-02,1.076411978025e-01,-1.381317623330e-02
"                 995",3.448012499184e-02,1.876614342679e-01,8.003688971066e-02,1.076245445572e-01,-1.379382742328e-02
"                 996",3.445175418571e-02,1.876586752732e-01,8.005258611810e-02,1.076060891551e-01,-1.377675151851e-02
"                 997",3.442784224526e-02,1.876904904849e-01,8.008079102096e-02,1.076096994639e-01,-1.376445422149e-02
"                 998",3.442974540628e-02,1.877816615847e-01,8.013094824012e-02,1.076507133446e-01,-1.375988255225e-02
"                 999",3.445641111779e-02,1.879333163746e-01,8.020314010392e-02,1.077301762707e-01,-1.376351808338e-02
"                1000",3.449134657939e-02,1.881175180951e-01,8.028638707490e-02,1.078311310202e-01,-1.377237197264e-02
