Time (s),FORCE_COEFFICIENT_CD,FORCE_COEFFICIENT_CL,FORCE_COEFFICIENT_CLF,FORCE_COEFFICIENT_CLR,FORCE_COEFFICIENT_CM
"                 743",5.083529903739e-03,7.249651770403e-02,2.767205498925e-02,4.482446271478e-02,-8.576203862767e-03
"                 744",5.083458792927e-03,7.249653058844e-02,2.767213251299e-02,4.482439807545e-02,-8.576132781231e-03
"                 745",5.083592763232e-03,7.249714888817e-02,2.767235899181e-02,4.482478989637e-02,-8.576215452279e-03
"                 746",5.083602815866e-03,7.249758522805e-02,2.767252842386e-02,4.482505680419e-02,-8.576264190168e-03
"                 747",5.083684703449e-03,7.249632092541e-02,2.767196647030e-02,4.482435445511e-02,-8.576193992408e-03
"                 748",5.083681444935e-03,7.249532818399e-02,2.767154996195e-02,4.482377822204e-02,-8.576114130045e-03
"                 749",5.083811474954e-03,7.249518265549e-02,2.767144499244e-02,4.482373766305e-02,-8.576146335306e-03
"                 750",5.083819821000e-03,7.249670815663e-02,2.767207776517e-02,4.482463039146e-02,-8.576276313147e-03
"                 751",5.083862343376e-03,7.249814021318e-02,2.767265479878e-02,4.482548541440e-02,-8.576415307811e-03
"                 752",5.083775685416e-03,7.249916171206e-02,2.767310285941e-02,4.482605885265e-02,-8.576477996622e-03
"                 753",5.083739365689e-03,7.249884268080e-02,2.767298903223e-02,4.482585364857e-02,-8.576432308172e-03
"                 754",5.083552553633e-03,7.249795656633e-02,2.767270671850e-02,4.482524984783e-02,-8.576271564666e-03
"                 755",5.083421114591e-03,7.249659774734e-02,2.767219661057e-02,4.482440113677e-02,-8.576102263101e-03
"                 756",5.083217164237e-03,7.249626886755e-02,2.767209626073e-02,4.482417260681e-02,-8.576038173040e-03
"                 757",5.083209617420e-03,7.249633043221e-02,2.767205956760e-02,4.482427086462e-02,-8.576105648509e-03
"                 758",5.083231083817e-03,7.249721357093e-02,2.767235751438e-02,4.482485605655e-02,-8.576249271082e-03
"                 759",5.083351288613e-03,7.249737094878e-02,2.767235124829e-02,4.482501970050e-02,-8.576334226105e-03
"                 760",5.083259761359e-03,7.249737361688e-02,2.767237447250e-02,4.482499914438e-02,-8.576312335941e-03
"                 761",5.083220155975e-03,7.249668357390e-02,2.767213027237e-02,4.482455330153e-02,-8.576211514578e-03
"                 762",5.083136552578e-03,7.249684202725e-02,2.767224681044e-02,4.482459521682e-02,-8.576174203191e-03
"                 763",5.083260398475e-03,7.249719925032e-02,2.767235469873e-02,4.482484455159e-02,-8.576244926429e-03
"                 764",5.083422987352e-03,7.249848065674e-02,2.767281613979e-02,4.482566451694e-02,-8.576424188575e-03
"                 765",5.083696911778e-03,7.249950503611e-02,2.767313992470e-02,4.482636511141e-02,-8.576612593356e-03
"                 766",5.083669011142e-03,7.250015230149e-02,2.767340541057e-02,4.482674689092e-02,-8.576670740172e-03
"                 767",5.083524966436e-03,7.249887863195e-02,2.767291582210e-02,4.482596280984e-02,-8.576523493868e-03
"                 768",5.083286463250e-03,7.249714951427e-02,2.767228533272e-02,4.482486418155e-02,-8.576289424413e-03
"                 769",5.083294276135e-03,7.249608253396e-02,2.767185860083e-02,4.482422393313e-02,-8.576182666150e-03
"                 770",5.083317365088e-03,7.249718945641e-02,2.767232501228e-02,4.482486444413e-02,-8.576269715926e-03
"                 771",5.083442850973e-03,7.249879931320e-02,2.767294887008e-02,4.482585044312e-02,-8.576450786519e-03
"                 772",5.083393246724e-03,7.250058905434e-02,2.767369054578e-02,4.482689850855e-02,-8.576603981384e-03
"                 773",5.083365755325e-03,7.250079918678e-02,2.767378993470e-02,4.482700925208e-02,-8.576609658687e-03
"                 774",5.083186387667e-03,7.250023627907e-02,2.767365020782e-02,4.482658607125e-02,-8.576467931713e-03
"                 775",5.083101291089e-03,7.249901301929e-02,2.767321918407e-02,4.482579383522e-02,-8.576287325575e-03
"                 776",5.082946896605e-03,7.249858844716e-02,2.767312086228e-02,4.482546758488e-02,-8.576173361301e-03
"                 777",5.082941193386e-03,7.249842818150e-02,2.767304426317e-02,4.482538391833e-02,-8.576169827581e-03
"                 778",5.082949922633e-03,7.249891834409e-02,2.767320845841e-02,4.482570988569e-02,-8.576250713639e-03
"                 779",5.083094003275e-03,7.249840927848e-02,2.767293327738e-02,4.482547600110e-02,-8.576271361863e-03
"                 780",5.083141290940e-03,7.249800966612e-02,2.767275903099e-02,4.482525063513e-02,-8.576245802068e-03
"                 781",5.083240980762e-03,7.249817009456e-02,2.767280283567e-02,4.482536725889e-02,-8.576282211609e-03
"                 782",5.083316317090e-03,7.249983935270e-02,2.767345644737e-02,4.482638290533e-02,-8.576463228983e-03
"                 783",5.083582266672e-03,7.250124842964e-02,2.767393605831e-02,4.482731237134e-02,-8.576688156515e-03
"                 784",5.083718528365e-03,7.250281561493e-02,2.767451908129e-02,4.482829653364e-02,-8.576888726176e-03
"                 785",5.083885575477e-03,7.250347340845e-02,2.767472594379e-02,4.482874746466e-02,-8.577010760434e-03
"                 786",5.083819550749e-03,7.250359498300e-02,2.767480831999e-02,4.482878666301e-02,-8.576989171513e-03
"                 787",5.083700954012e-03,7.250273691031e-02,2.767450099793e-02,4.482823591237e-02,-8.576867457219e-03
"                 788",5.083472166405e-03,7.250180627865e-02,2.767419353681e-02,4.482761274184e-02,-8.576709602511e-03
"                 789",5.083445726526e-03,7.250070334093e-02,2.767376734323e-02,4.482693599771e-02,-8.576584327239e-03
"                 790",5.083374235070e-03,7.250049908372e-02,2.767374036356e-02,4.482675872016e-02,-8.576509178297e-03
"                 791",5.083421936477e-03,7.250052012273e-02,2.767376292661e-02,4.482675719612e-02,-8.576497134755e-03
"                 792",5.083394523366e-03,7.250089099223e-02,2.767395382920e-02,4.482693716303e-02,-8.576491666913e-03
"                 793",5.083389002088e-03,7.250055381285e-02,2.767384425673e-02,4.482670955612e-02,-8.576432649693e-03
"                 794",5.083247406617e-03,7.250021429808e-02,2.767378443231e-02,4.482642986577e-02,-8.576322716729e-03
"                 795",5.083212232094e-03,7.249937448671e-02,2.767348415924e-02,4.482589032746e-02,-8.576203084111e-03
"                 796",5.083105277338e-03,7.249882728454e-02,2.767331769464e-02,4.482550958989e-02,-8.576095947625e-03
"                 797",5.083102684134e-03,7.249847322789e-02,2.767315812823e-02,4.482531509966e-02,-8.576078485714e-03
"                 798",5.083114319697e-03,7.249914950675e-02,2.767338572351e-02,4.482576378323e-02,-8.576189029858e-03
"                 799",5.083273954353e-03,7.249984770239e-02,2.767355947635e-02,4.482628822604e-02,-8.576364374847e-03
"                 800",5.083422050047e-03,7.250084410832e-02,2.767388320893e-02,4.482696089940e-02,-8.576538845233e-03
"                 801",5.083558669172e-03,7.250122309305e-02,2.767399326608e-02,4.482722982697e-02,-8.576618280442e-03
"                 802",5.083488748717e-03,7.250159953783e-02,2.767420004636e-02,4.482739949147e-02,-8.576599722556e-03
"                 803",5.083510044832e-03,7.250159093043e-02,2.767420981734e-02,4.482738111309e-02,-8.576585647875e-03
"                 804",5.083610885375e-03,7.250270003204e-02,2.767463307320e-02,4.482806695884e-02,-8.576716942817e-03
"                 805",5.083887318007e-03,7.250411025437e-02,2.767509945348e-02,4.482901080089e-02,-8.576955673707e-03
"                 806",5.084003115355e-03,7.250524211899e-02,2.767552800693e-02,4.482971411206e-02,-8.577093052568e-03
"                 807",5.083961235741e-03,7.250471452442e-02,2.767533791776e-02,4.482937660666e-02,-8.577019344450e-03
"                 808",5.083604391472e-03,7.250331084015e-02,2.767489365580e-02,4.482841718435e-02,-8.576761764273e-03
"                 809",5.083347848659e-03,7.250105043567e-02,2.767406347701e-02,4.482698695867e-02,-8.576461740831e-03
"                 810",5.083146667189e-03,7.249923252156e-02,2.767341554926e-02,4.482581697230e-02,-8.576200711520e-03
"                 811",5.083185219065e-03,7.249805624218e-02,2.767294581176e-02,4.482511043042e-02,-8.576082309328e-03
"                 812",5.083297378682e-03,7.249910914853e-02,2.767334860236e-02,4.482576054616e-02,-8.576205971900e-03
"                 813",5.083563870012e-03,7.250100291212e-02,2.767402620824e-02,4.482697670389e-02,-8.576475247827e-03
"                 814",5.083672129337e-03,7.250287226152e-02,2.767473628989e-02,4.482813597163e-02,-8.576699840872e-03
"                 815",5.083725950503e-03,7.250341595374e-02,2.767492011893e-02,4.482849583481e-02,-8.576787857939e-03
"                 816",5.083580914387e-03,7.250298406237e-02,2.767478498613e-02,4.482819907624e-02,-8.576707045055e-03
"                 817",5.083455494982e-03,7.250191129277e-02,2.767437902173e-02,4.482753227104e-02,-8.576576624658e-03
"                 818",5.083227264310e-03,7.250203728327e-02,2.767448693177e-02,4.482755035150e-02,-8.576531709866e-03
"                 819",5.083169081776e-03,7.250222593424e-02,2.767454095252e-02,4.482768498173e-02,-8.576572014604e-03
"                 820",5.083129237491e-03,7.250261263047e-02,2.767466896329e-02,4.482794366719e-02,-8.576637351950e-03
"                 821",5.083177677064e-03,7.250190237817e-02,2.767434985547e-02,4.482755252271e-02,-8.576601333619e-03
"                 822",5.083047655525e-03,7.250133006112e-02,2.767416484928e-02,4.482716521184e-02,-8.576500181281e-03
"                 823",5.083039152292e-03,7.250077970642e-02,2.767394595080e-02,4.482683375563e-02,-8.576443902414e-03
"                 824",5.083023515518e-03,7.250169641982e-02,2.767432033056e-02,4.482737608926e-02,-8.576527879348e-03
"                 825",5.083160902053e-03,7.250266739574e-02,2.767465809557e-02,4.482800930017e-02,-8.576675602300e-03
"                 826",5.083188145429e-03,7.250289891927e-02,2.767474312686e-02,4.482815579241e-02,-8.576706332776e-03
"                 827",5.083226056218e-03,7.250154068532e-02,2.767419778023e-02,4.482734290509e-02,-8.576572562429e-03
"                 828",5.083019152130e-03,7.250024050578e-02,2.767374575884e-02,4.482649474693e-02,-8.576374494045e-03
"                 829",5.082879130688e-03,7.249903199083e-02,2.767327157251e-02,4.482576041832e-02,-8.576244422908e-03
"                 830",5.082778848072e-03,7.249910784907e-02,2.767330287363e-02,4.482580497544e-02,-8.576251050902e-03
"                 831",5.082996043607e-03,7.249986638514e-02,2.767352722752e-02,4.482633915762e-02,-8.576405965050e-03
"                 832",5.083239366166e-03,7.250207528403e-02,2.767435550571e-02,4.482771977831e-02,-8.576682136300e-03
"                 833",5.083534302249e-03,7.250452055166e-02,2.767527146657e-02,4.482924908510e-02,-8.576988809266e-03
"                 834",5.083591532769e-03,7.250644617807e-02,2.767606037066e-02,4.483038580741e-02,-8.577162718373e-03
"                 835",5.083514221279e-03,7.250617141027e-02,2.767599822950e-02,4.483017318077e-02,-8.577087475638e-03
"                 836",5.083216612956e-03,7.250508838646e-02,2.767569021732e-02,4.482939816914e-02,-8.576853975911e-03
"                 837",5.083073787632e-03,7.250382911828e-02,2.767525955820e-02,4.482856956008e-02,-8.576655000941e-03
"                 838",5.082932140510e-03,7.250422085385e-02,2.767548011032e-02,4.482874074353e-02,-8.576630316608e-03
"                 839",5.082885819367e-03,7.250445113270e-02,2.767556636823e-02,4.482888476447e-02,-8.576659198122e-03
"                 840",5.082819367317e-03,7.250415173184e-02,2.767543776676e-02,4.482871396508e-02,-8.576638099158e-03
"                 841",5.082878971348e-03,7.250249440045e-02,2.767473159925e-02,4.482776280119e-02,-8.576515600970e-03
"                 842",5.082827882927e-03,7.250154333020e-02,2.767437853796e-02,4.482716479224e-02,-8.576393127138e-03
"                 843",5.082926322438e-03,7.250130895433e-02,2.767426497336e-02,4.482704398098e-02,-8.576389503811e-03
"                 844",5.082995629429e-03,7.250226295885e-02,2.767463397431e-02,4.482762898454e-02,-8.576497505115e-03
"                 845",5.083187639819e-03,7.250310165443e-02,2.767490861979e-02,4.482819303464e-02,-8.576642207426e-03
"                 846",5.083232211618e-03,7.250366929722e-02,2.767512178994e-02,4.482854750728e-02,-8.576712858674e-03
"                 847",5.083264857469e-03,7.250270549158e-02,2.767471901905e-02,4.482798647253e-02,-8.576633726738e-03
"                 848",5.083133375700e-03,7.250194266421e-02,2.767445105843e-02,4.482749160578e-02,-8.576520273676e-03
"                 849",5.083172271545e-03,7.250210245132e-02,2.767447498996e-02,4.482762746136e-02,-8.576576235698e-03
"                 850",5.083219882263e-03,7.250391699103e-02,2.767515008479e-02,4.482876690624e-02,-8.576808410729e-03
"                 851",5.083377570495e-03,7.250535294257e-02,2.767564711183e-02,4.482970583075e-02,-8.577029359461e-03
"                 852",5.083398201282e-03,7.250653360323e-02,2.767612288571e-02,4.483041071752e-02,-8.577143915903e-03
"                 853",5.083394682588e-03,7.250681282881e-02,2.767627069987e-02,4.483054212894e-02,-8.577135714537e-03
"                 854",5.083190677833e-03,7.250655222894e-02,2.767628161042e-02,4.483027061851e-02,-8.576994504045e-03
"                 855",5.083091712982e-03,7.250512851391e-02,2.767577986964e-02,4.482934864427e-02,-8.576784387316e-03
"                 856",5.083011492095e-03,7.250455852674e-02,2.767559602395e-02,4.482896250279e-02,-8.576683239420e-03
"                 857",5.083096778530e-03,7.250456435365e-02,2.767558260551e-02,4.482898174814e-02,-8.576699571317e-03
"                 858",5.083059682858e-03,7.250499643458e-02,2.767578260167e-02,4.482921383291e-02,-8.576715615619e-03
"                 859",5.082915244454e-03,7.250437656108e-02,2.767556608973e-02,4.482881047136e-02,-8.576622190815e-03
"                 860",5.082627196657e-03,7.250321019675e-02,2.767516042408e-02,4.482804977267e-02,-8.576444674296e-03
"                 861",5.082529144221e-03,7.250138915191e-02,2.767443891208e-02,4.482695023983e-02,-8.576255663875e-03
"                 862",5.082493709755e-03,7.250022863594e-02,2.767399412007e-02,4.482623451587e-02,-8.576120197900e-03
"                 863",5.082690189494e-03,7.249966671950e-02,2.767372788094e-02,4.482593883856e-02,-8.576105478812e-03
"                 864",5.082903056518e-03,7.250044691351e-02,2.767399972661e-02,4.482644718690e-02,-8.576223730150e-03
"                 865",5.083254548587e-03,7.250170092340e-02,2.767439916378e-02,4.482730175962e-02,-8.576451297922e-03
"                 866",5.083441251996e-03,7.250295630661e-02,2.767484309526e-02,4.482811321135e-02,-8.576635058046e-03
"                 867",5.083603763058e-03,7.250322237499e-02,2.767488771467e-02,4.482833466031e-02,-8.576723472818e-03
"                 868",5.083620194580e-03,7.250369514719e-02,2.767506796290e-02,4.482862718429e-02,-8.576779610696e-03
"                 869",5.083610179359e-03,7.250446724726e-02,2.767537443992e-02,4.482909280734e-02,-8.576859183712e-03
"                 870",5.083495927857e-03,7.250606613578e-02,2.767603854943e-02,4.483002758636e-02,-8.576994518466e-03
"                 871",5.083557272441e-03,7.250711033521e-02,2.767640163090e-02,4.483070870432e-02,-8.577153536711e-03
"                 872",5.083634303692e-03,7.250802475210e-02,2.767673401860e-02,4.483129073350e-02,-8.577278357452e-03
"                 873",5.083763572305e-03,7.250831465876e-02,2.767682326638e-02,4.483149139238e-02,-8.577334063001e-03
"                 874",5.083711976417e-03,7.250884995207e-02,2.767709106080e-02,4.483175889127e-02,-8.577333915234e-03
"                 875",5.083651683929e-03,7.250853552581e-02,2.767701372549e-02,4.483152180032e-02,-8.577254037417e-03
"                 876",5.083470167181e-03,7.250733696596e-02,2.767662788188e-02,4.483070908408e-02,-8.577040601100e-03
"                 877",5.083349326900e-03,7.250554813119e-02,2.767597680517e-02,4.482957132601e-02,-8.576797260420e-03
"                 878",5.083199294736e-03,7.250464415351e-02,2.767569315112e-02,4.482895100239e-02,-8.576628925638e-03
"                 879",5.083143715674e-03,7.250365301749e-02,2.767532508445e-02,4.482832793304e-02,-8.576501424293e-03
"                 880",5.082891624536e-03,7.250265538524e-02,2.767500358467e-02,4.482765180058e-02,-8.576324107955e-03
"                 881",5.082664986382e-03,7.250075149266e-02,2.767429079192e-02,4.482646070074e-02,-8.576084954406e-03
"                 882",5.082479099014e-03,7.249928461802e-02,2.767375373821e-02,4.482553087981e-02,-8.575888570803e-03
"                 883",5.082546286318e-03,7.249818961482e-02,2.767327385346e-02,4.482491576136e-02,-8.575820953952e-03
"                 884",5.082659942209e-03,7.249837906355e-02,2.767329205250e-02,4.482508701106e-02,-8.575897479281e-03
"                 885",5.082978544559e-03,7.249967085440e-02,2.767366730667e-02,4.482600354773e-02,-8.576168120526e-03
"                 886",5.083200883401e-03,7.250197957689e-02,2.767447475548e-02,4.482750482141e-02,-8.576515032969e-03
"                 887",5.083408004198e-03,7.250373615504e-02,2.767507392296e-02,4.482866223208e-02,-8.576794154559e-03
"                 888",5.083383403455e-03,7.250523216488e-02,2.767566986470e-02,4.482956230018e-02,-8.576946217738e-03
"                 889",5.083395082770e-03,7.250615489479e-02,2.767603331457e-02,4.483012158022e-02,-8.577044132822e-03
"                 890",5.083332154246e-03,7.250755835176e-02,2.767661255897e-02,4.483094579278e-02,-8.577166616904e-03
"                 891",5.083364611952e-03,7.250838844438e-02,2.767690232231e-02,4.483148612207e-02,-8.577291899883e-03
"                 892",5.083372381354e-03,7.250949569675e-02,2.767731019018e-02,4.483218550657e-02,-8.577437658197e-03
"                 893",5.083582266516e-03,7.251052528051e-02,2.767764132785e-02,4.483288395266e-02,-8.577621312402e-03
"                 894",5.083667899200e-03,7.251140314667e-02,2.767800097922e-02,4.483340216745e-02,-8.577700594113e-03
"                 895",5.083633201070e-03,7.251008562099e-02,2.767753720263e-02,4.483254841837e-02,-8.577505607871e-03
"                 896",5.083315035367e-03,7.250783654126e-02,2.767679752051e-02,4.483103902076e-02,-8.577120750124e-03
"                 897",5.083031027636e-03,7.250511959791e-02,2.767583435409e-02,4.482928524382e-02,-8.576725444863e-03
"                 898",5.082742474098e-03,7.250369599289e-02,2.767537679456e-02,4.482831919833e-02,-8.576471201885e-03
"                 899",5.082691007553e-03,7.250281953325e-02,2.767504620473e-02,4.482777332852e-02,-8.576363561896e-03
"                 900",5.082611401960e-03,7.250271511008e-02,2.767503160659e-02,4.482768350349e-02,-8.576325948449e-03
"                 901",5.082566834171e-03,7.250235372798e-02,2.767487722818e-02,4.482747649980e-02,-8.576299635812e-03
"                 902",5.082422153306e-03,7.250175291946e-02,2.767466154233e-02,4.482709137713e-02,-8.576214917403e-03
"                 903",5.082433738266e-03,7.250040162958e-02,2.767409869186e-02,4.482630293772e-02,-8.576102122932e-03
"                 904",5.082473535711e-03,7.250040497536e-02,2.767408368540e-02,4.482632128996e-02,-8.576118802284e-03
"                 905",5.082762127863e-03,7.250191493823e-02,2.767458544111e-02,4.482732949712e-02,-8.576372028003e-03
"                 906",5.083037961266e-03,7.250489238212e-02,2.767568021226e-02,4.482921216986e-02,-8.576765978802e-03
"                 907",5.083402724079e-03,7.250729993363e-02,2.767650607745e-02,4.483079385618e-02,-8.577143889364e-03
"                 908",5.083557620954e-03,7.250924086925e-02,2.767723192977e-02,4.483200893949e-02,-8.577388504860e-03
"                 909",5.083600717495e-03,7.250923362397e-02,2.767724158330e-02,4.483199204067e-02,-8.577375228684e-03
"                 910",5.083360391076e-03,7.250915666166e-02,2.767733872501e-02,4.483181793664e-02,-8.577239605814e-03
"                 911",5.083236694946e-03,7.250930916636e-02,2.767744958415e-02,4.483185958220e-02,-8.577204999024e-03
"                 912",5.083195407541e-03,7.251013205255e-02,2.767777602088e-02,4.483235603167e-02,-8.577290005398e-03
"                 913",5.083348274503e-03,7.251007744200e-02,2.767768414118e-02,4.483239330082e-02,-8.577354579822e-03
"                 914",5.083392106339e-03,7.251006636238e-02,2.767767074536e-02,4.483239561702e-02,-8.577362435833e-03
"                 915",5.083417823985e-03,7.250896210722e-02,2.767723650064e-02,4.483172560658e-02,-8.577244552966e-03
"                 916",5.083204313835e-03,7.250765147322e-02,2.767680320659e-02,4.483084826664e-02,-8.577022530025e-03
"                 917",5.083059473276e-03,7.250582656152e-02,2.767613758534e-02,4.482968897618e-02,-8.576775695423e-03
"                 918",5.082833090881e-03,7.250480642656e-02,2.767582322883e-02,4.482898319773e-02,-8.576579984450e-03
"                 919",5.082753428613e-03,7.250400592159e-02,2.767554620851e-02,4.482845971307e-02,-8.576456752281e-03
"                 920",5.082662653393e-03,7.250373446757e-02,2.767549827908e-02,4.482823618849e-02,-8.576368954704e-03
"                 921",5.082615342477e-03,7.250290471098e-02,2.767520274526e-02,4.482770196572e-02,-8.576249610231e-03
"                 922",5.082427163118e-03,7.250210761361e-02,2.767494753954e-02,4.482716007407e-02,-8.576106267269e-03
"                 923",5.082512227400e-03,7.250136615447e-02,2.767459882191e-02,4.482676733256e-02,-8.576084255328e-03
"                 924",5.082783328325e-03,7.250259429669e-02,2.767498259915e-02,4.482761169754e-02,-8.576314549197e-03
"                 925",5.083304637364e-03,7.250547026547e-02,2.767594797342e-02,4.482952229205e-02,-8.576787159315e-03
"                 926",5.083673217446e-03,7.250909124783e-02,2.767727236828e-02,4.483181887955e-02,-8.577273255634e-03
"                 927",5.083923450108e-03,7.251022778485e-02,2.767764882808e-02,4.483257895677e-02,-8.577465064342e-03
"                 928",5.083795711470e-03,7.250960713520e-02,2.767745509700e-02,4.483215203820e-02,-8.577348470601e-03
"                 929",5.083626680628e-03,7.250794025766e-02,2.767686167895e-02,4.483107857871e-02,-8.577108449879e-03
"                 930",5.083487515925e-03,7.250771565565e-02,2.767684961195e-02,4.483086604370e-02,-8.577008215878e-03
"                 931",5.083551846770e-03,7.250871844604e-02,2.767722687055e-02,4.483149157549e-02,-8.577132352471e-03
"                 932",5.083571974311e-03,7.251016517115e-02,2.767775969965e-02,4.483240547151e-02,-8.577322885932e-03
"                 933",5.083697040026e-03,7.251051141221e-02,2.767780646113e-02,4.483270495108e-02,-8.577449244977e-03
"                 934",5.083649355523e-03,7.251041795785e-02,2.767776518846e-02,4.483265276940e-02,-8.577443790468e-03
"                 935",5.083599011146e-03,7.250947987261e-02,2.767740518017e-02,4.483207469244e-02,-8.577334756132e-03
"                 936",5.083363984052e-03,7.250866100499e-02,2.767717121093e-02,4.483148979406e-02,-8.577159291563e-03
"                 937",5.083152894527e-03,7.250740248172e-02,2.767675533918e-02,4.483064714254e-02,-8.576945901678e-03
"                 938",5.082807515016e-03,7.250551623515e-02,2.767615157270e-02,4.482936466245e-02,-8.576606544875e-03
"                 939",5.082563870989e-03,7.250295045719e-02,2.767524416908e-02,4.482770628811e-02,-8.576231059518e-03
"                 940",5.082363370550e-03,7.250143840616e-02,2.767474108793e-02,4.482669731823e-02,-8.575978115152e-03
"                 941",5.082434122625e-03,7.250124415074e-02,2.767464512202e-02,4.482659902871e-02,-8.575976953345e-03
"                 942",5.082545229402e-03,7.250268335747e-02,2.767516359014e-02,4.482751976733e-02,-8.576178088592e-03
"                 943",5.082784425983e-03,7.250412516691e-02,2.767559587708e-02,4.482852928982e-02,-8.576466706370e-03
"                 944",5.083016303030e-03,7.250589490591e-02,2.767615742884e-02,4.482973747707e-02,-8.576790024116e-03
"                 945",5.083346225091e-03,7.250773332268e-02,2.767673746099e-02,4.483099586169e-02,-8.577129200353e-03
"                 946",5.083408131102e-03,7.250930267728e-02,2.767733257978e-02,4.483197009750e-02,-8.577318758861e-03
"                 947",5.083330784507e-03,7.250883526067e-02,2.767717299224e-02,4.483166226843e-02,-8.577244638095e-03
"                 948",5.083088586832e-03,7.250753548923e-02,2.767673859244e-02,4.483079689678e-02,-8.577029152169e-03
"                 949",5.082966536491e-03,7.250631396743e-02,2.767627892325e-02,4.483003504417e-02,-8.576878060461e-03
"                 950",5.082890813846e-03,7.250638789720e-02,2.767634257415e-02,4.483004532304e-02,-8.576851374445e-03
"                 951",5.082989008400e-03,7.250703736112e-02,2.767657237764e-02,4.483046498348e-02,-8.576946302921e-03
"                 952",5.083057572476e-03,7.250850678656e-02,2.767712381501e-02,4.483138297155e-02,-8.577129578266e-03
"                 953",5.083240098016e-03,7.250972933933e-02,2.767751891796e-02,4.483221042137e-02,-8.577345751707e-03
"                 954",5.083274133764e-03,7.251046624393e-02,2.767778875660e-02,4.483267748733e-02,-8.577444365366e-03
"                 955",5.083254051099e-03,7.250964974142e-02,2.767747484300e-02,4.483217489843e-02,-8.577350027716e-03
"                 956",5.082978337752e-03,7.250834817980e-02,2.767708637894e-02,4.483126180086e-02,-8.577087710957e-03
"                 957",5.082802829897e-03,7.250636215838e-02,2.767640214436e-02,4.482996001402e-02,-8.576778934826e-03
"                 958",5.082646170757e-03,7.250504771179e-02,2.767598057758e-02,4.482906713420e-02,-8.576543278311e-03
"                 959",5.082720828371e-03,7.250464442000e-02,2.767581882884e-02,4.482882559116e-02,-8.576503381164e-03
"                 960",5.082797977989e-03,7.250556929729e-02,2.767617060162e-02,4.482939869567e-02,-8.576614047025e-03
"                 961",5.082993611417e-03,7.250682040960e-02,2.767659358889e-02,4.483022682072e-02,-8.576816615915e-03
"                 962",5.082982613050e-03,7.250852230136e-02,2.767725598969e-02,4.483126631167e-02,-8.577005160988e-03
"                 963",5.082924490568e-03,7.250888796999e-02,2.767736842074e-02,4.483151954924e-02,-8.577075564249e-03
"                 964",5.082762949830e-03,7.250860726258e-02,2.767726329412e-02,4.483134396845e-02,-8.577040337166e-03
"                 965",5.082832203969e-03,7.250810263744e-02,2.767701880764e-02,4.483108382979e-02,-8.577032511076e-03
"                 966",5.082933624917e-03,7.250855207355e-02,2.767718177062e-02,4.483137030293e-02,-8.577094266153e-03
"                 967",5.083059820255e-03,7.250847055759e-02,2.767713094171e-02,4.483133961588e-02,-8.577104337085e-03
"                 968",5.082985539893e-03,7.250776874451e-02,2.767690427512e-02,4.483086446939e-02,-8.576980097134e-03
"                 969",5.082950867990e-03,7.250599680599e-02,2.767622866341e-02,4.482976814257e-02,-8.576769739580e-03
"                 970",5.082855113967e-03,7.250515170443e-02,2.767595052068e-02,4.482920118375e-02,-8.576625331534e-03
"                 971",5.082867803673e-03,7.250510653692e-02,2.767595271488e-02,4.482915382204e-02,-8.576600553582e-03
"                 972",5.082863273552e-03,7.250646494271e-02,2.767652102625e-02,4.482994391646e-02,-8.576711445104e-03
"                 973",5.083011550589e-03,7.250833382127e-02,2.767720307828e-02,4.483113074299e-02,-8.576963832357e-03
"                 974",5.083090430889e-03,7.251054617475e-02,2.767803335180e-02,4.483251282295e-02,-8.577239735577e-03
"                 975",5.083238450475e-03,7.251100054052e-02,2.767813366220e-02,4.483286687832e-02,-8.577366608060e-03
"                 976",5.083173492403e-03,7.251046416018e-02,2.767793246377e-02,4.483253169641e-02,-8.577299616321e-03
"                 977",5.083094623335e-03,7.250918750051e-02,2.767746576205e-02,4.483172173846e-02,-8.577127988205e-03
"                 978",5.082932133451e-03,7.250907178750e-02,2.767750750049e-02,4.483156428701e-02,-8.577028393257e-03
"                 979",5.082949118806e-03,7.250945305648e-02,2.767766166632e-02,4.483179139016e-02,-8.577064861920e-03
"                 980",5.082880164427e-03,7.251012266588e-02,2.767795211405e-02,4.483217055183e-02,-8.577109218888e-03
"                 981",5.082901018273e-03,7.250966964302e-02,2.767775557296e-02,4.483191407006e-02,-8.577079248551e-03
"                 982",5.082833426239e-03,7.250917847502e-02,2.767758962229e-02,4.483158885273e-02,-8.576999615217e-03
"                 983",5.082777118473e-03,7.250784794479e-02,2.767707927948e-02,4.483076866531e-02,-8.576844692919e-03
"                 984",5.082651386938e-03,7.250676176570e-02,2.767667153416e-02,4.483009023154e-02,-8.576709348694e-03
"                 985",5.082781266621e-03,7.250615676218e-02,2.767636036237e-02,4.482979639981e-02,-8.576718018719e-03
"                 986",5.082968475868e-03,7.250714791854e-02,2.767669388299e-02,4.483045403555e-02,-8.576880076276e-03
"                 987",5.083185066248e-03,7.250721638850e-02,2.767666259624e-02,4.483055379226e-02,-8.576945598012e-03
"                 988",5.083126870121e-03,7.250651006861e-02,2.767643356762e-02,4.483007650099e-02,-8.576821466686e-03
"                 989",5.083102367437e-03,7.250525189922e-02,2.767597687720e-02,4.482927502202e-02,-8.576649072411e-03
"                 990",5.083033264580e-03,7.250510035844e-02,2.767597628812e-02,4.482912407032e-02,-8.576573891100e-03
